index,original_normalized,شماره سوره,شماره آیه,predicted_sure
11##115,و اصبر فان الله لا يضيع اجر المحسنين,11,115,11
11##116,فلو لا كان من القرون من قبلكم اولوا بقيه ينهون عن الفساد في الارض الا قليلا ممن انجينا منهم و اتبع الذين ظلموا ما اترفوا فيه و كانوا مجرمين,11,116,11
11##117,و ما كان ربك ليهلك القري بظلم و اهلها مصلحون,11,117,11
11##118,و لو شا ربك لجعل الناس امه واحده و لا يزالون مختلفين,11,118,11
11##119,الا من رحم ربك و لذلك خلقهم و تمت كلمه ربك لاملان جهنم من الجنه و الناس اجمعين,11,119,11
11##120,و كلا نقص عليك من انبا الرسل ما نثبت به فوادك و جا ك في هذه الحق و موعظه و ذكري للمومنين,11,120,11
11##121,و قل للذين لا يومنون اعملوا علي مكانتكم انا عاملون,11,121,11
11##122,و انتظروا انا منتظرون,11,122,11
11##123,و لله غيب السماوات و الارض و اليه يرجع الامر كله فاعبده و توكل عليه و ما ربك بغافل عما تعملون,11,123,16
12##1,الر تلك ايات الكتاب المبين,12,1,12
12##2,انا انزلناه قرانا عربيا لعلكم تعقلون,12,2,12
12##3,نحن نقص عليك احسن القصص بما اوحينا اليك هذا القران و ان كنت من قبله لمن الغافلين,12,3,12
12##4,اذ قال يوسف لابيه يا ابت اني رايت احد عشر كوكبا و الشمس و القمر رايتهم لي ساجدين,12,4,12
12##5,قال يا بني لا تقصص روياك علي اخوتك فيكيدوا لك كيدا ان الشيطان للانسان عدو مبين,12,5,12
12##6,و كذلك يجتبيك ربك و يعلمك من تاويل الاحاديث و يتم نعمته عليك و علي ال يعقوب كما اتمها علي ابويك من قبل ابراهيم و اسحاق ان ربك عليم حكيم,12,6,12
12##7,لقد كان في يوسف و اخوته ايات للسائلين,12,7,12
12##8,اذ قالوا ليوسف و اخوه احب الي ابينا منا و نحن عصبه ان ابانا لفي ضلال مبين,12,8,12
12##9,اقتلوا يوسف او اطرحوه ارضا يخل لكم وجه ابيكم و تكونوا من بعده قوما صالحين,12,9,12
12##10,قال قائل منهم لا تقتلوا يوسف و القوه في غيابه الجب يلتقطه بعض السياره ان كنتم فاعلين,12,10,12
12##11,قالوا يا ابانا ما لك لا تامنا علي يوسف و انا له لناصحون,12,11,12
12##12,ارسله معنا غدا يرتع و يلعب و انا له لحافظون,12,12,18
12##13,قال اني ليحزنني ان تذهبوا به و اخاف ان ياكله الذئب و انتم عنه غافلون,12,13,26
12##14,قالوا لئن اكله الذئب و نحن عصبه انا اذا لخاسرون,12,14,12
12##15,فلما ذهبوا به و اجمعوا ان يجعلوه في غيابه الجب و اوحينا اليه لتنبئنهم بامرهم هذا و هم لا يشعرون,12,15,12
12##16,و جا وا اباهم عشا يبكون,12,16,12
12##17,قالوا يا ابانا انا ذهبنا نستبق و تركنا يوسف عند متاعنا فاكله الذئب و ما انت بمومن لنا و لو كنا صادقين,12,17,12
12##18,و جا وا علي قميصه بدم كذب قال بل سولت لكم انفسكم امرا فصبر جميل و الله المستعان علي ما تصفون,12,18,12
12##19,و جا ت سياره فارسلوا واردهم فادلي دلوه قال يا بشري هذا غلام و اسروه بضاعه و الله عليم بما يعملون,12,19,12
12##20,و شروه بثمن بخس دراهم معدوده و كانوا فيه من الزاهدين,12,20,12
12##21,و قال الذي اشتراه من مصر لامراته اكرمي مثواه عسي ان ينفعنا او نتخذه ولدا و كذلك مكنا ليوسف في الارض و لنعلمه من تاويل الاحاديث و الله غالب علي امره و لكن اكثر الناس لا يعلمون,12,21,12
12##22,و لما بلغ اشده اتيناه حكما و علما و كذلك نجزي المحسنين,12,22,27
12##23,و راودته التي هو في بيتها عن نفسه و غلقت الابواب و قالت هيت لك قال معاذ الله انه ربي احسن مثواي انه لا يفلح الظالمون,12,23,12
12##24,و لقد همت به و هم بها لو لا ان راي برهان ربه كذلك لنصرف عنه السو و الفحشا انه من عبادنا المخلصين,12,24,12
12##25,و استبقا الباب و قدت قميصه من دبر و الفيا سيدها لدي الباب قالت ما جزا من اراد باهلك سو ا الا ان يسجن او عذاب اليم,12,25,12
12##26,قال هي راودتني عن نفسي و شهد شاهد من اهلها ان كان قميصه قد من قبل فصدقت و هو من الكاذبين,12,26,12
12##27,و ان كان قميصه قد من دبر فكذبت و هو من الصادقين,12,27,27
12##28,فلما راي قميصه قد من دبر قال انه من كيدكن ان كيدكن عظيم,12,28,12
12##29,يوسف اعرض عن هذا و استغفري لذنبك انك كنت من الخاطئين,12,29,20
12##30,و قال نسوه في المدينه امراه العزيز تراود فتاها عن نفسه قد شغفها حبا انا لنراها في ضلال مبين,12,30,12
12##31,فلما سمعت بمكرهن ارسلت اليهن و اعتدت لهن متكا و اتت كل واحده منهن سكينا و قالت اخرج عليهن فلما راينه اكبرنه و قطعن ايديهن و قلن حاش لله ما هذا بشرا ان هذا الا ملك كريم,12,31,12
12##32,قالت فذلكن الذي لمتنني فيه و لقد راودته عن نفسه فاستعصم و لئن لم يفعل ما امره ليسجنن و ليكونن من الصاغرين,12,32,12
12##33,قال رب السجن احب الي مما يدعونني اليه و الا تصرف عني كيدهن اصب اليهن و اكن من الجاهلين,12,33,12
12##34,فاستجاب له ربه فصرف عنه كيدهن انه هو السميع العليم,12,34,12
12##35,ثم بدا لهم من بعد ما راوا الايات ليسجننه حتي حين,12,35,10
12##36,و دخل معه السجن فتيان قال احدهما اني اراني اعصر خمرا و قال الاخر اني اراني احمل فوق راسي خبزا تاكل الطير منه نبئنا بتاويله انا نراك من المحسنين,12,36,11
12##37,قال لا ياتيكما طعام ترزقانه الا نباتكما بتاويله قبل ان ياتيكما ذلكما مما علمني ربي اني تركت مله قوم لا يومنون بالله و هم بالاخره هم كافرون,12,37,12
12##38,و اتبعت مله ابائي ابراهيم و اسحاق و يعقوب ما كان لنا ان نشرك بالله من شي ذلك من فضل الله علينا و علي الناس و لكن اكثر الناس لا يشكرون,12,38,12
12##39,يا صاحبي السجن ا ارباب متفرقون خير ام الله الواحد القهار,12,39,12
12##40,ما تعبدون من دونه الا اسما سميتموها انتم و اباوكم ما انزل الله بها من سلطان ان الحكم الا لله امر الا تعبدوا الا اياه ذلك الدين القيم و لكن اكثر الناس لا يعلمون,12,40,12
12##41,يا صاحبي السجن اما احدكما فيسقي ربه خمرا و اما الاخر فيصلب فتاكل الطير من راسه قضي الامر الذي فيه تستفتيان,12,41,2
12##42,و قال للذي ظن انه ناج منهما اذكرني عند ربك فانساه الشيطان ذكر ربه فلبث في السجن بضع سنين,12,42,12
12##43,و قال الملك اني اري سبع بقرات سمان ياكلهن سبع عجاف و سبع سنبلات خضر و اخر يابسات يا ايها الملا افتوني في روياي ان كنتم للرويا تعبرون,12,43,18
12##44,قالوا اضغاث احلام و ما نحن بتاويل الاحلام بعالمين,12,44,12
12##45,و قال الذي نجا منهما و ادكر بعد امه انا انبئكم بتاويله فارسلون,12,45,12
12##46,يوسف ايها الصديق افتنا في سبع بقرات سمان ياكلهن سبع عجاف و سبع سنبلات خضر و اخر يابسات لعلي ارجع الي الناس لعلهم يعلمون,12,46,12
12##47,قال تزرعون سبع سنين دابا فما حصدتم فذروه في سنبله الا قليلا مما تاكلون,12,47,12
12##48,ثم ياتي من بعد ذلك سبع شداد ياكلن ما قدمتم لهن الا قليلا مما تحصنون,12,48,12
12##49,ثم ياتي من بعد ذلك عام فيه يغاث الناس و فيه يعصرون,12,49,12
